"Code","location","jobs","ESA_Code","title","abb","year"
"23","Logan",1,"74","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","North Brisbane",1,"77","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","South Eastern",1,"36","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Outer Western Sydney",1,"31","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Tweed",1,"40","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Darwin",1,"113","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Western Downs",1,"84","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Pilbara",1,"107","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Goldfields/Esperance",1,"102","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Kimberley",1,"103","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Yarra",1,"64","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Gold Coast",1,"71","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Northern Adelaide",1,"92","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Goulburn Valley",1,"50","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Fairfield",1,"10","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","East Metro",1,"101","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Southern Adelaide",1,"97","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Cairns",1,"66","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Riverland",1,"95","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Westgate",1,"63","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Manning",1,"24","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Lower Hunter",1,"20","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"23","Eurobodalla",1,"9","Design, Engineering, Science and Transport Professionals","DESaTP",2013
"24","South Brisbane",1,"79","Education Professionals","EdcP",2013
"24","Yarra",1,"64","Education Professionals","EdcP",2013
"24","Gwydir Namoi",1,"12","Education Professionals","EdcP",2013
"24","Inner Sydney",1,"15","Education Professionals","EdcP",2013
"24","Peninsula",1,"59","Education Professionals","EdcP",2013
"24","East Metro",1,"101","Education Professionals","EdcP",2013
"24","Mid Murray",1,"56","Education Professionals","EdcP",2013
"24","Western Adelaide",1,"98","Education Professionals","EdcP",2013
"24","St George-Sutherland",1,"38","Education Professionals","EdcP",2013
"24","Fairfield",1,"10","Education Professionals","EdcP",2013
"24","North Metro",1,"106","Education Professionals","EdcP",2013
"24","Mackay",1,"75","Education Professionals","EdcP",2013
"24","Plenty",1,"60","Education Professionals","EdcP",2013
"24","Coffs Harbour",1,"7","Education Professionals","EdcP",2013
"24","Lower Hunter",1,"20","Education Professionals","EdcP",2013
"24","Bayside",1,"44","Education Professionals","EdcP",2013
"24","Darwin",1,"113","Education Professionals","EdcP",2013
"24","Sunshine Coast",1,"80","Education Professionals","EdcP",2013
"24","Bundaberg",1,"65","Education Professionals","EdcP",2013
"24","Inner Western Sydney",1,"16","Education Professionals","EdcP",2013
"24","Macarthur",1,"22","Education Professionals","EdcP",2013
"24","Katherine",1,"114","Education Professionals","EdcP",2013
"24","Logan",1,"74","Education Professionals","EdcP",2013
"24","Southern Ranges",1,"37","Education Professionals","EdcP",2013
"24","Central Coast",1,"3","Education Professionals","EdcP",2013
"24","Westgate",1,"63","Education Professionals","EdcP",2013
"24","Capricornia",1,"67","Education Professionals","EdcP",2013
"24","Outer Western Sydney",1,"31","Education Professionals","EdcP",2013
"24","Ipswich",1,"73","Education Professionals","EdcP",2013
"24","Lower South Coast",1,"21","Education Professionals","EdcP",2013
"24","Gladstone",1,"70","Education Professionals","EdcP",2013
"24","Orana",1,"30","Education Professionals","EdcP",2013
"24","Northern Adelaide",1,"92","Education Professionals","EdcP",2013
"24","Manning",1,"24","Education Professionals","EdcP",2013
"24","Southern",1,"108","Education Professionals","EdcP",2013
"24","Liverpool",1,"19","Education Professionals","EdcP",2013
"24","Ovens",1,"58","Education Professionals","EdcP",2013
"24","Alice Springs",1,"112","Education Professionals","EdcP",2013
"24","Gold Coast",1,"71","Education Professionals","EdcP",2013
"24","Calder",1,"46","Education Professionals","EdcP",2013
"24","Central and West Metro",1,"99","Education Professionals","EdcP",2013
"24","Fraser Coast",1,"69","Education Professionals","EdcP",2013
"24","Oxley",1,"32","Education Professionals","EdcP",2013
"24","Hunter",1,"14","Education Professionals","EdcP",2013
"24","Sunraysia",1,"61","Education Professionals","EdcP",2013
"24","Western Downs",1,"84","Education Professionals","EdcP",2013
"24","Townsville",1,"82","Education Professionals","EdcP",2013
"24","Northern Sydney",1,"29","Education Professionals","EdcP",2013
"24","Eastern Suburbs",1,"8","Education Professionals","EdcP",2013
"24","North Coast",1,"28","Education Professionals","EdcP",2013
"24","Bendigo",1,"45","Education Professionals","EdcP",2013
"24","Toowoomba",1,"81","Education Professionals","EdcP",2013
"24","Latrobe Valley",1,"54","Education Professionals","EdcP",2013
"24","North Brisbane",1,"77","Education Professionals","EdcP",2013
"24","Windamere",1,"42","Education Professionals","EdcP",2013
"24","Central Western Sydney",1,"4","Education Professionals","EdcP",2013
"24","Eastern Adelaide",1,"86","Education Professionals","EdcP",2013
"24","Pilbara",1,"107","Education Professionals","EdcP",2013
"24","Canterbury/Bankstown",1,"2","Education Professionals","EdcP",2013
"24","Lachlan",1,"18","Education Professionals","EdcP",2013
"24","Southern Adelaide",1,"97","Education Professionals","EdcP",2013
"24","Wollongong",1,"43","Education Professionals","EdcP",2013
"24","Chifley",1,"5","Education Professionals","EdcP",2013
"24","Patterson",1,"33","Education Professionals","EdcP",2013
"24","Goulburn Valley",1,"50","Education Professionals","EdcP",2013
"25","Gwydir Namoi",1,"12","Health Professionals","HltP",2013
"25","Eureka",1,"48","Health Professionals","HltP",2013
"25","Lower South Coast",1,"21","Health Professionals","HltP",2013
"25","St George-Sutherland",1,"38","Health Professionals","HltP",2013
"25","Nepean",1,"26","Health Professionals","HltP",2013
"25","Central Western Sydney",1,"4","Health Professionals","HltP",2013
"25","South Brisbane",1,"79","Health Professionals","HltP",2013
"25","Central and West Metro",1,"99","Health Professionals","HltP",2013
"25","ACT/Queanbeyan",1,"1","Health Professionals","HltP",2013
"25","Gladstone",1,"70","Health Professionals","HltP",2013
"25","Toowoomba",1,"81","Health Professionals","HltP",2013
"25","Warwick",1,"83","Health Professionals","HltP",2013
"25","Mackay",1,"75","Health Professionals","HltP",2013
"25","Port Pirie",1,"94","Health Professionals","HltP",2013
"25","Eastern Adelaide",1,"86","Health Professionals","HltP",2013
"25","Hastings",1,"13","Health Professionals","HltP",2013
"25","Sunshine Coast",1,"80","Health Professionals","HltP",2013
"25","Peninsula",1,"59","Health Professionals","HltP",2013
"25","Far West",1,"11","Health Professionals","HltP",2013
"25","Katherine",1,"114","Health Professionals","HltP",2013
"25","Orana",1,"30","Health Professionals","HltP",2013
"25","Clarence",1,"6","Health Professionals","HltP",2013
"25","Outer North Brisbane",1,"78","Health Professionals","HltP",2013
"25","Plenty",1,"60","Health Professionals","HltP",2013
"25","Inner Sydney",1,"15","Health Professionals","HltP",2013
"25","Gympie",1,"72","Health Professionals","HltP",2013
"25","Hobart",1,"109","Health Professionals","HltP",2013
"25","Bendigo",1,"45","Health Professionals","HltP",2013
"25","Liverpool",1,"19","Health Professionals","HltP",2013
"25","Bundaberg",1,"65","Health Professionals","HltP",2013
"25","South East",1,"96","Health Professionals","HltP",2013
"25","Upper Hunter",1,"41","Health Professionals","HltP",2013
"25","Mid Murray",1,"56","Health Professionals","HltP",2013
"25","Northern Sydney",1,"29","Health Professionals","HltP",2013
"25","Eastern Suburbs",1,"8","Health Professionals","HltP",2013
"25","West and North West",1,"111","Health Professionals","HltP",2013
"25","Logan",1,"74","Health Professionals","HltP",2013
"25","Fraser Coast",1,"69","Health Professionals","HltP",2013
"25","Inner Western Sydney",1,"16","Health Professionals","HltP",2013
"25","Kadina/Clare",1,"89","Health Professionals","HltP",2013
"25","Tweed",1,"40","Health Professionals","HltP",2013
"25","Midlands/Wheatbelt",1,"105","Health Professionals","HltP",2013
"25","Darwin",1,"113","Health Professionals","HltP",2013
"25","Lower Hunter",1,"20","Health Professionals","HltP",2013
"25","Macleay",1,"23","Health Professionals","HltP",2013
"25","East Metro",1,"101","Health Professionals","HltP",2013
"25","Goulburn Valley",1,"50","Health Professionals","HltP",2013
"25","Coffs Harbour",1,"7","Health Professionals","HltP",2013
"25","Manning",1,"24","Health Professionals","HltP",2013
"25","Capricornia",1,"67","Health Professionals","HltP",2013
"25","Fairfield",1,"10","Health Professionals","HltP",2013
"25","Outer Western Sydney",1,"31","Health Professionals","HltP",2013
"25","North Brisbane",1,"77","Health Professionals","HltP",2013
"25","Western Downs",1,"84","Health Professionals","HltP",2013
"25","Keepit",1,"17","Health Professionals","HltP",2013
"25","North Metro",1,"106","Health Professionals","HltP",2013
"25","Patterson",1,"33","Health Professionals","HltP",2013
"25","Bayside",1,"44","Health Professionals","HltP",2013
"25","Alice Springs",1,"112","Health Professionals","HltP",2013
"25","Central Coast",1,"3","Health Professionals","HltP",2013
"25","Yarra",1,"64","Health Professionals","HltP",2013
"25","Sunraysia",1,"61","Health Professionals","HltP",2013
"25","Canterbury/Bankstown",1,"2","Health Professionals","HltP",2013
"25","Grampians",1,"51","Health Professionals","HltP",2013
"25","Shoalhaven",1,"35","Health Professionals","HltP",2013
"25","Macarthur",1,"22","Health Professionals","HltP",2013
"25","Monash",1,"57","Health Professionals","HltP",2013
"25","Dale",1,"100","Health Professionals","HltP",2013
"25","Richmond",1,"34","Health Professionals","HltP",2013
"25","Riverland",1,"95","Health Professionals","HltP",2013
"25","Lachlan",1,"18","Health Professionals","HltP",2013
"25","Townsville",1,"82","Health Professionals","HltP",2013
"25","Gold Coast",1,"71","Health Professionals","HltP",2013
"25","Southern Adelaide",1,"97","Health Professionals","HltP",2013
"25","Westgate",1,"63","Health Professionals","HltP",2013
"25","Latrobe Valley",1,"54","Health Professionals","HltP",2013
"26","Yarra",1,"64","ICT Professionals","ICTP",2013
"26","Logan",1,"74","ICT Professionals","ICTP",2013
"26","Northern Sydney",1,"29","ICT Professionals","ICTP",2013
"26","South Brisbane",1,"79","ICT Professionals","ICTP",2013
"26","ACT/Queanbeyan",1,"1","ICT Professionals","ICTP",2013
"26","Hobart",1,"109","ICT Professionals","ICTP",2013
"26","Gold Coast",1,"71","ICT Professionals","ICTP",2013
"26","North Metro",1,"106","ICT Professionals","ICTP",2013
"26","Eastern Adelaide",1,"86","ICT Professionals","ICTP",2013
"26","North Brisbane",1,"77","ICT Professionals","ICTP",2013
"26","Inner Sydney",1,"15","ICT Professionals","ICTP",2013
"26","East Metro",1,"101","ICT Professionals","ICTP",2013
"26","Ovens",1,"58","ICT Professionals","ICTP",2013
"26","North Coast",1,"28","ICT Professionals","ICTP",2013
"26","Hastings",1,"13","ICT Professionals","ICTP",2013
"26","Sunshine Coast",1,"80","ICT Professionals","ICTP",2013
"26","Goulburn Valley",1,"50","ICT Professionals","ICTP",2013
"26","Inner Western Sydney",1,"16","ICT Professionals","ICTP",2013
"26","Macarthur",1,"22","ICT Professionals","ICTP",2013
"27","Keepit",1,"17","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Tweed",1,"40","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Logan",1,"74","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Capricornia",1,"67","Legal, Social and Welfare Professionals","LSaWP",2013
"27","East Metro",1,"101","Legal, Social and Welfare Professionals","LSaWP",2013
"27","North Brisbane",1,"77","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Toowoomba",1,"81","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Hunter",1,"14","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Eastern Adelaide",1,"86","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Sunraysia",1,"61","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Mackay",1,"75","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Outer North Brisbane",1,"78","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Westgate",1,"63","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Oxley",1,"32","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Midlands/Wheatbelt",1,"105","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Goulburn Valley",1,"50","Legal, Social and Welfare Professionals","LSaWP",2013
"27","North Coast",1,"28","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Eurobodalla",1,"9","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Inner Western Sydney",1,"16","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Yarra",1,"64","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Gwydir Namoi",1,"12","Legal, Social and Welfare Professionals","LSaWP",2013
"27","East Gippsland",1,"47","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Gold Coast",1,"71","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Orana",1,"30","Legal, Social and Welfare Professionals","LSaWP",2013
"27","South Brisbane",1,"79","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Fairfield",1,"10","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Calder",1,"46","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Western Adelaide",1,"98","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Darwin",1,"113","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Wollongong",1,"43","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Patterson",1,"33","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Northern Adelaide",1,"92","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Lower Hunter",1,"20","Legal, Social and Welfare Professionals","LSaWP",2013
"27","West and North West",1,"111","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Bendigo",1,"45","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Western Downs",1,"84","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Warwick",1,"83","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Far North",1,"68","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Central and West Metro",1,"99","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Southern Adelaide",1,"97","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Manning",1,"24","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Central Coast",1,"3","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Ovens",1,"58","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Inner Sydney",1,"15","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Port Lincoln/Ceduna",1,"93","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Ipswich",1,"73","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Liverpool",1,"19","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Central Western Sydney",1,"4","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Gladstone",1,"70","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Nepean",1,"26","Legal, Social and Welfare Professionals","LSaWP",2013
"27","Shoalhaven",1,"35","Legal, Social and Welfare Professionals","LSaWP",2013
